category,subcategory,item_category,name,price,market,image_url,calories,protein,carbs,fat
Gıda,"Konserve, Sos, HazırYemek",Konserve,Dardanel 3 Adet x 75 gr Ayçiçek Yağlı Ton Balığı,"159,90 TL",Amazon,https://cdn.cimri.io/market/88x88/dardanel-3-adet-x-75-gr-aycicek-yagli-ton-baligi-_819240.jpg,193,24,0,11
Gıda,"Konserve, Sos, HazırYemek",Konserve,"Demko 4,400 gr Domates Salçası","292,03 TL",PttAVM,https://cdn.cimri.io/market/88x88/demko-4400-gr-domates-salcasi-_1108020.jpg,18,0.9,3.9,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Sasu Klasik 1705 gr Bütün Dilim Ton Balığı,"554,88 TL",PttAVM,https://cdn.cimri.io/market/88x88/sasu-klasik-1705-gr-butun-dilim-ton-baligi-_540038.jpg,193,24,0,11
Gıda,"Konserve, Sos, HazırYemek",Konserve,Alaçatı Naturel 660 cc Doğal Patlıcan Dolma Turşusu,"220,06 TL",PttAVM,https://cdn.cimri.io/market/88x88/alacati-naturel-660-cc-dogal-patlican-dolma-tursusu-_2038479.jpg,25,1.0,6.0,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Dardanel Ekonomik 4x80 gr Ton Balığı,"331,64 TL",idefix,https://cdn.cimri.io/market/88x88/dardanel-ekonomik-4x80-gr-ton-baligi-_1422977.jpg,193,24,0,11
Gıda,"Konserve, Sos, HazırYemek",Konserve,Magida 240 gr Organik Humus,"139,90 TL",Vegan Pazaryeri,https://cdn.cimri.io/market/88x88/magida-240-gr-organik-humus-_1398680.jpg,166,7.9,14.3,9.6
Gıda,"Konserve, Sos, HazırYemek",Konserve,Talia 400 gr Fasulye Pilaki,"94,90 TL",Vegan Pazaryeri,https://cdn.cimri.io/market/88x88/talia-400-gr-fasulye-pilaki-_1677574.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Kalite Tonla 75 gr 3'lü Zeyinyağlı Ton Balığı,"153,50 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/kalite-tonla-75-gr-3lu-zeyinyagli-ton-baligi-_1632293.jpg,193,24,0,11
Gıda,"Konserve, Sos, HazırYemek",Konserve,Kühne 370 ml Sweet Jalapeno,"149,50 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/kuhne-370-ml-sweet-jalapeno-_2023172.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Kühne 680 gr Jalapeno Turşusu,"96,00 TL",a101,https://cdn.cimri.io/market/88x88/kuhne-680-gr-jalapeno-tursusu-_1741869.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Burcu 540 gr Enginar Cam Konservesi,"125,00 TL",a101,https://cdn.cimri.io/market/88x88/burcu-540-gr-enginar-cam-konservesi-_425817.jpg,47,3.3,11.0,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Silifke Market 1500 ml Tomurcuk Kapari Turşusu,"529,04 TL",PttAVM,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Sarıbahçe 650 gr Madımak Konservesi,"249,98 TL",Amazon,https://cdn.cimri.io/market/88x88/saribahce-650-gr-madimak-konservesi-_602931.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Silifke Sepeti 760 gr Ev Yapımı Deniz Börülcesi,"280,00 TL",Amazon,https://cdn.cimri.io/market/88x88/silifke-sepeti-760-gr-ev-yapimi-deniz-borulcesi-_2018208.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Fide 6x4.2 kg Pizza Sosu,"1.080,00 TL",Amazon,https://cdn.cimri.io/market/88x88/fide-6x4-2-kg-pizza-sosu-_1710294.jpg,74,2,11,2.30
Gıda,"Konserve, Sos, HazırYemek",Konserve,Olineza 515 gr Lütenitsa Sos,"259,00 TL",Amazon,https://cdn.cimri.io/market/88x88/olineza-515-gr-lutenitsa-sos-_1598151.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Hana 3x400 gr Acılı Bakla Konservesi,"143,04 TL",idefix,https://cdn.cimri.io/market/88x88/hana-3x400-gr-acili-bakla-konservesi-_1339298.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Altunsa 2x650 gr Acı ve Tatlı Biber Salçası,"134,90 TL",Sonsepet,https://cdn.cimri.io/market/88x88/altunsa-2x650-gr-aci-ve-tatli-biber-salcasi-_2007838.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Fide 6x4.2 kg Doğranmış Domates,"1.080,00 TL",Amazon,https://cdn.cimri.io/market/88x88/fide-6x4-2-kg-dogranmis-domates-_1715604.jpg,18,0.9,3.9,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Nova 1705 gr Ton Balığı,"2.400,00 TL",Amazon,https://cdn.cimri.io/market/88x88/nova-1705-gr-ton-baligi-_1353923.jpg,193,24,0,11
Gıda,"Konserve, Sos, HazırYemek",Konserve,Tat 680 cc Kırmızı Pancar Turşu,"96,90 TL",Carrefour,https://cdn.cimri.io/market/88x88/tat-680-cc-kirmizi-pancar-tursu-_410309.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Tat 380 gr Zeytinyağlı Fasulye,"59,90 TL",Carrefour,https://cdn.cimri.io/market/88x88/tat-380-gr-zeytinyagli-fasulye-_249710.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,İpek 650 gr Domates Salçası,"43,90 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/ipek-650-gr-domates-salcasi-_415399.jpg,18,0.9,3.9,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Tamek 190 gr Gusto Lifli Pesto Sos,"69,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/tamek-190-gr-gusto-lifli-pesto-sos-_2034490.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Burcu 320 gr Cam Konserve Mısır,"39,50 TL",Hakmarekspress,https://cdn.cimri.io/market/88x88/burcu-320-gr-cam-konserve-misir-_1443151.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Burcu 600 gr Cam Haşlanmış Nohut,"64,00 TL",Amazon,https://cdn.cimri.io/market/88x88/burcu-600-gr-cam-haslanmis-nohut-_269411.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Penguen  300 gr Biberiye Turşusu,"57,50 TL",Amazon,https://cdn.cimri.io/market/88x88/penguen-300-gr-biberiye-tursusu-_268522.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Öncü 1600 gr Domates Biber Karışık Salça,"211,59 TL",PttAVM,https://cdn.cimri.io/market/88x88/oncu-1600-gr-domates-biber-karisik-salca-_423669.jpg,18,0.9,3.9,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,İpek 1600 gr Köy Doğal Karışık Domates ve Biber Salçası,"119,90 TL",a101,https://cdn.cimri.io/market/88x88/ipek-1600-gr-koy-dogal-karisik-domates-ve-biber-salcasi-_648404.jpg,18,0.9,3.9,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Şeker Hanım 250 gr Biber Salçası,"189,90 TL",Vegan Pazaryeri,https://cdn.cimri.io/market/88x88/seker-hanim-250-gr-biber-salcasi-_558982.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Egeye Dönüş 1 kg Domates Salçası,"391,51 TL",idefix,https://cdn.cimri.io/market/88x88/egeye-donus-1-kg-domates-salcasi-_599787.jpg,18,0.9,3.9,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Bakkal Hasan Kara Lahanalı 3 kg Ev Yapımı Karışık Turşu,"396,90 TL",Amazon,https://cdn.cimri.io/market/88x88/bakkal-hasan-kara-lahanali-3-kg-ev-yapimi-karisik-tursu-_1499672.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,İksirli Çiftlik 900 gr Sarı Fasulye Turşusu,"378,00 TL",Amazon,https://cdn.cimri.io/market/88x88/iksirli-ciftlik-900-gr-sari-fasulye-tursusu-_820378.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Yöreden Mutfağa 500 gr Acı Biber Salçası,"300,08 TL",idefix,https://cdn.cimri.io/market/88x88/yoreden-mutfaga-500-gr-aci-biber-salcasi-_853655.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Tat 330 gr 6 Adet Biberiye Turşusu,"502,77 TL",PttAVM,https://cdn.cimri.io/market/88x88/tat-330-gr-6-adet-biberiye-tursusu-_1381133.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Bahasam 1 kg Tatlı Biber Salçası,"200,00 TL",Bahasam,https://cdn.cimri.io/market/88x88/bahasam-1-kg-tatli-biber-salcasi-_2008044.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Hancıbey 1 kg Tatlı Biber Salçası,"296,91 TL",PttAVM,https://cdn.cimri.io/market/88x88/hancibey-1-kg-tatli-biber-salcasi-_415591.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Hancı 3 kg Karışık Salça Güneş Kurusu,"666,52 TL",PttAVM,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Datça 500 gr Domates Salçası,"135,52 TL",PttAVM,https://cdn.cimri.io/market/88x88/datca-500-gr-domates-salcasi-_333484.jpg,18,0.9,3.9,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Kurmeysan 660 gr Domates Salçası,"108,19 TL",PttAVM,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,18,0.9,3.9,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Hana 9x400 gr Bakla Konservesi,"388,16 TL",PttAVM,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Paflar Peynir 3 kg Bağ Yaprağı,"423,48 TL",PttAVM,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,350,25,2,28
Gıda,"Konserve, Sos, HazırYemek",Konserve,Doğal Olsun 1 kg Tatlı Biber Salçası,"254,98 TL",PttAVM,https://cdn.cimri.io/market/88x88/dogal-olsun-1-kg-tatli-biber-salcasi-_1267284.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Fıstık Bahçem 500 gr Karışık Salça,"161,19 TL",PttAVM,https://cdn.cimri.io/market/88x88/fistik-bahcem-500-gr-karisik-salca-_1893096.jpg,567,25.8,16.1,49.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Fıstık Bahçem 1 kg Tatlı Biber Salça,"242,19 TL",PttAVM,https://cdn.cimri.io/market/88x88/fistik-bahcem-1-kg-tatli-biber-salca-_1891164.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Organik Bitkim 250 gr Domates Salcası Çanakkle Özel El Yapımı,"49,00 TL",organikbitkim,https://cdn.cimri.io/market/88x88/organik-bitkim-250-gr-domates-salcasi-canakkle-ozel-el-yapimi-_817990.jpg,18,0.9,3.9,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,"Hancı 19,5 kg Güneş Kurusu Domates Salçası","2.544,87 TL",PttAVM,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,18,0.9,3.9,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Vafi Turşu 500 gr Balık Biber Turşusu,"349,14 TL",PttAVM,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Organik Kilerim 27 3 kg Güneş Kurusu Antep Acı Biber Salçası,"713,90 TL",PttAVM,https://cdn.cimri.io/market/88x88/organik-kilerim-27-3-kg-gunes-kurusu-antep-aci-biber-salcasi-_2011278.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,"Hancı Gıda 19,5 kg Domates Salçası","1.817,76 TL",PttAVM,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,18,0.9,3.9,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Gochujang 170 gr Kore Kırmızı Biber Ezmesi,"179,90 TL",Vegan Pazaryeri,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Hero Baby 125 gr Karışık Meyveli Ek Gıda,"28,98 TL",Listensi,https://cdn.cimri.io/market/88x88/hero-baby-125-gr-karisik-meyveli-ek-gida-_830957.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,The Marlen 1 kg Domates Kurusu,"321,02 TL",PttAVM,https://cdn.cimri.io/market/88x88/the-marlen-1-kg-domates-kurusu-_1803733.jpg,18,0.9,3.9,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Fide 24x200 gr Tavuk Konservesi,"2.880,00 TL",PttAVM,https://cdn.cimri.io/market/88x88/fide-24x200-gr-tavuk-konservesi-_819697.jpg,165,31,0,3.6
Gıda,"Konserve, Sos, HazırYemek",Konserve,Fide 48x200 gr Tavuk Konservesi,"4.800,00 TL",PttAVM,https://cdn.cimri.io/market/88x88/fide-48x200-gr-tavuk-konservesi-_1422954.jpg,165,31,0,3.6
Gıda,"Konserve, Sos, HazırYemek",Konserve,Fide Klasik Ton Balığı 12 X 160 gr,"1.320,00 TL",PttAVM,https://cdn.cimri.io/market/88x88/fide-klasik-ton-baligi-12-x-160-gr-_649050.jpg,193,24,0,11
Gıda,"Konserve, Sos, HazırYemek",Konserve,Fide Klasik Ton Balığı 48 X 80 gr,"3.040,00 TL",PttAVM,https://cdn.cimri.io/market/88x88/fide-klasik-ton-baligi-48-x-80-gr-_649108.jpg,193,24,0,11
Gıda,"Konserve, Sos, HazırYemek",Konserve,Memleket Gurmesi 700 gr Antep Güneş Kurutma Domates Salçası,"275,08 TL",PttAVM,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,18,0.9,3.9,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Fide 24 x 160 gr Acılı Ton Balığı,"2.400,00 TL",PttAVM,https://cdn.cimri.io/market/88x88/fide-24-x-160-gr-acili-ton-baligi-_965945.jpg,193,24,0,11
Gıda,"Konserve, Sos, HazırYemek",Konserve,Grd Gıda 200 gr Organik Zeytin yağda Kuru Domates,"163,14 TL",PttAVM,https://cdn.cimri.io/market/88x88/grd-gida-200-gr-organik-zeytin-yagda-kuru-domates-_1941887.jpg,18,0.9,3.9,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Silifke Market 1500 ml Deniz Börülcesi Turşusu,"246,41 TL",PttAVM,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Talia 500 ml Bal Kabağı Püresi,"179,90 TL",Vegan Pazaryeri,https://cdn.cimri.io/market/88x88/talia-500-ml-bal-kabagi-puresi-_1485230.jpg,304,0.3,82,0
Gıda,"Konserve, Sos, HazırYemek",Konserve,Talia 400 gr Barbunya Pilaki,"94,90 TL",Vegan Pazaryeri,https://cdn.cimri.io/market/88x88/talia-400-gr-barbunya-pilaki-_1554438.jpg,140,9.0,24.0,0.5
Gıda,"Konserve, Sos, HazırYemek",Konserve,Arı Damlası 300 gr Zeytinyağlı Kudret Narı,"414,97 TL",PttAVM,https://cdn.cimri.io/market/88x88/ari-damlasi-300-gr-zeytinyagli-kudret-nari-_600436.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Organik Kilerim 27 5 kg Antep Domates Salçası,"756,80 TL",PttAVM,https://cdn.cimri.io/market/88x88/organik-kilerim-27-5-kg-antep-domates-salcasi-_2010551.jpg,18,0.9,3.9,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Gedemenli 2 kg Güneş Kurusu Ev Tipi Domates Salçası,"349,99 TL",PttAVM,https://cdn.cimri.io/market/88x88/gedemenli-2-kg-gunes-kurusu-ev-tipi-domates-salcasi-_2031405.jpg,18,0.9,3.9,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Gedemenli 1 kg Güneş Kurusu Ev Tipi Domates Salçası,"252,49 TL",PttAVM,https://cdn.cimri.io/market/88x88/gedemenli-1-kg-gunes-kurusu-ev-tipi-domates-salcasi-_2031407.jpg,18,0.9,3.9,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Gedemenli 5 kg Güneş Kurusu Ev Tipi Tatlı Biber Salçası,"999,99 TL",PttAVM,https://cdn.cimri.io/market/88x88/gedemenli-5-kg-gunes-kurusu-ev-tipi-tatli-biber-salcasi-_2027679.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Mahmut Gedemenli 2 kg Tatlı İsot Salçası,"555,49 TL",PttAVM,https://cdn.cimri.io/market/88x88/mahmut-gedemenli-2-kg-tatli-isot-salcasi-_2038106.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Gedemenli 3 kg Güneş Kurusu Ev Tipi Tatlı Biber Salçası,"649,99 TL",PttAVM,https://cdn.cimri.io/market/88x88/gedemenli-3-kg-gunes-kurusu-ev-tipi-tatli-biber-salcasi-_2027676.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Gerber 90 gr Organic Muz Bal Kabağı Püre,"119,90 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/gerber-90-gr-organic-muz-bal-kabagi-pure-_2038271.jpg,89,1.1,23,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Urla Çiftlik 370 gr Çağla Badem Turşusu,"162,71 TL",PttAVM,https://cdn.cimri.io/market/88x88/urla-ciftlik-370-gr-cagla-badem-tursusu-_1520690.jpg,579,21.2,22.0,49.9
Gıda,"Konserve, Sos, HazırYemek",Konserve,Sasu Klasik Ton Balığı 6x1705 gr,"4.268,16 TL",PttAVM,https://cdn.cimri.io/market/88x88/sasu-klasik-ton-baligi-6x1705-gr-_606355.jpg,193,24,0,11
Gıda,"Konserve, Sos, HazırYemek",Konserve,Fıstık Bahçem 500 gr Acı Biber Salçası,"161,19 TL",PttAVM,https://cdn.cimri.io/market/88x88/fistik-bahcem-500-gr-aci-biber-salcasi-_1888322.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Gedemenli 1 kg Güneş Kurusu Ev Tipi Acı Biber Salçası,"299,99 TL",PttAVM,https://cdn.cimri.io/market/88x88/gedemenli-1-kg-gunes-kurusu-ev-tipi-aci-biber-salcasi-_2027678.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Urla Çiftlik 660 gr Çubuk Turşu,"227,82 TL",PttAVM,https://cdn.cimri.io/market/88x88/urla-ciftlik-660-gr-cubuk-tursu-_1407455.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Sima 5 kg Ayva Konserve,"692,90 TL",Kitchen Express,https://cdn.cimri.io/market/88x88/sima-5-kg-ayva-konserve-_1989315.jpg,57,0.4,15.3,0.1
Gıda,"Konserve, Sos, HazırYemek",Konserve,Sima 5 kg Portakal Kabuğu Şekerleme Konserve,"858,90 TL",Kitchen Express,https://cdn.cimri.io/market/88x88/sima-5-kg-portakal-kabugu-sekerleme-konserve-_1737800.jpg,47,0.9,12,0.1
Gıda,"Konserve, Sos, HazırYemek",Konserve,Tukaş 2850 gr Közlenmiş Patlıcan,"213,90 TL",Kitchen Express,https://cdn.cimri.io/market/88x88/tukas-2850-gr-kozlenmis-patlican-_268729.jpg,45,2,11,0.30
Gıda,"Konserve, Sos, HazırYemek",Konserve,E.m Organik 610 gr Tuzsuz Biber Salçası,"366,90 TL",Tarım Kredi Kooperatifi,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,5 kg Tatlı Biber Salçası,"1.206,70 TL",PttAVM,https://cdn.cimri.io/market/88x88/5-kg-tatli-biber-salcasi-_1555572.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,5 kg Tatlı Biber Salçası,"1.206,70 TL",PttAVM,https://cdn.cimri.io/market/88x88/5-kg-tatli-biber-salcasi-_1555572.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Tat 830 gr Konserve Ayşe Fasülye,"118,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/tat-830-gr-konserve-ayse-fasulye-_96768.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Altunsa 650 gr Acılı Biber Salçası,"77,90 TL",Sonsepet,https://cdn.cimri.io/market/88x88/altunsa-650-gr-acili-biber-salcasi-_2005242.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Likapa 5 kg Şeftali Konserve,"479,90 TL",Kitchen Express,https://cdn.cimri.io/market/88x88/likapa-5-kg-seftali-konserve-_1965787.jpg,39,0.9,10.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,"Foodco 1,5 kg Beyaz Zencefil Turşusu","258,61 TL",PttAVM,https://cdn.cimri.io/market/88x88/foodco-15-kg-beyaz-zencefil-tursusu-_403344.jpg,80,1.8,18.0,0.8
Gıda,"Konserve, Sos, HazırYemek",Konserve,Tada 3x200 gr Tane Süt Mısır,"74,50 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/tada-3x200-gr-tane-sut-misir-_1857617.jpg,64,3.3,4.7,3.5
Gıda,"Konserve, Sos, HazırYemek",Konserve,Lexton 310 gr Propolis Zerdeçal Katkılı Harnup Özü,"213,45 TL",PttAVM,https://cdn.cimri.io/market/88x88/lexton-310-gr-propolis-zerdecal-katkili-harnup-ozu-_1919265.jpg,300,2,60,1.5
Gıda,"Konserve, Sos, HazırYemek",Konserve,Tarım Kredi Kooperatifi 650 gr Biberiye Turşu,"75,00 TL",PttAVM,https://cdn.cimri.io/market/88x88/tarim-kredi-kooperatifi-650-gr-biberiye-tursu-_1916078.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Diyarından 4050 gr Acı Biber Salçası,"518,30 TL",idefix,https://cdn.cimri.io/market/88x88/diyarindan-4050-gr-aci-biber-salcasi-_2007730.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,E.m 200 gr Organik Asma Yaprağı,"109,90 TL",Tarım Kredi Kooperatifi,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Sasu 24x80 gr Bütün Dilim Klasik Ton Balığı,"1.076,08 TL",PttAVM,https://cdn.cimri.io/market/88x88/sasu-24x80-gr-butun-dilim-klasik-ton-baligi-_966547.jpg,193,24,0,11
Gıda,"Konserve, Sos, HazırYemek",Konserve,"Hancı Gıda 19,5 kg Acı Biber Salçası","2.726,64 TL",PttAVM,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Tat 6x200 gr Barbunya Pilaki,"306,00 TL",PttAVM,https://cdn.cimri.io/market/88x88/tat-6x200-gr-barbunya-pilaki-_2004589.jpg,140,9.0,24.0,0.5
Gıda,"Konserve, Sos, HazırYemek",Konserve,Melis 370 ml Dilimli Közlenmiş Jalapeno Acı Biber,"154,04 TL",PttAVM,https://cdn.cimri.io/market/88x88/melis-370-ml-dilimli-kozlenmis-jalapeno-aci-biber-_567466.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Melis 370 ml Jalapeno Turşu,"170,55 TL",PttAVM,https://cdn.cimri.io/market/88x88/melis-370-ml-jalapeno-tursu-_1807637.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Melis 680 gr ml Çubuk Salatalık Turşusu,"286,08 TL",PttAVM,https://cdn.cimri.io/market/88x88/melis-680-gr-ml-cubuk-salatalik-tursusu-_361198.jpg,16,0.7,3.6,0.1
Gıda,"Konserve, Sos, HazırYemek",Konserve,"Memleket Gurmesi 1,3 kg Enginar Konservesi","968,28 TL",PttAVM,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,47,3.3,11.0,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Melis 720 ml Kornişon Turşu,"181,55 TL",PttAVM,https://cdn.cimri.io/market/88x88/melis-720-ml-kornison-tursu-_1807639.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Memleket Gurmesi 400 gr Yöresel Abaza Acıkası,"506,15 TL",PttAVM,https://cdn.cimri.io/market/88x88/memleket-gurmesi-400-gr-yoresel-abaza-acikasi-_1957787.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Melis 370 ml Kornişon Turşu,"165,05 TL",PttAVM,https://cdn.cimri.io/market/88x88/melis-370-ml-kornison-tursu-_269572.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Melis 720 ml Salatalık Turşusu,"170,55 TL",PttAVM,https://cdn.cimri.io/market/88x88/melis-720-ml-salatalik-tursusu-_269567.jpg,16,0.7,3.6,0.1
Gıda,"Konserve, Sos, HazırYemek",Konserve,Memleket Gurmesi 250 gr Enginar Püresi,"220,06 TL",PttAVM,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,47,3.3,11.0,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Melis 640 gr Süs Biber Turşusu,"203,56 TL",PttAVM,https://cdn.cimri.io/market/88x88/melis-640-gr-sus-biber-tursusu-_1184425.jpg,31,1.0,6.0,0.3
Gıda,"Konserve, Sos, HazırYemek",Konserve,Memleket Gurmesi 600 gr Enginar Doğranmış Konserve,"330,10 TL",PttAVM,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,47,3.3,11.0,0.2
Gıda,"Konserve, Sos, HazırYemek",Konserve,Vafi Turşu 500 gr Ankara Çubuk Salatalık Turşusu,"363,11 TL",PttAVM,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,16,0.7,3.6,0.1
Gıda,"Konserve, Sos, HazırYemek",Konserve,Dardanel 24x140 gr Ekonomik Ton Balığı,"1.978,56 TL",PttAVM,https://cdn.cimri.io/market/88x88/dardanel-24x140-gr-ekonomik-ton-baligi-_1557521.jpg,193,24,0,11
Gıda,"Konserve, Sos, HazırYemek",Konserve,Dardanel 6x75 gr Light Ton Balığı,"423,36 TL",PttAVM,https://cdn.cimri.io/market/88x88/dardanel-6x75-gr-light-ton-baligi-_1222224.jpg,193,24,0,11
Gıda,"Konserve, Sos, HazırYemek",Konserve,Dardanel 4 Adet 3x75 gr Zeytinyağlı Ton Balığı,"734,40 TL",PttAVM,https://cdn.cimri.io/market/88x88/dardanel-4-adet-3x75-gr-zeytinyagli-ton-baligi-_819536.jpg,193,24,0,11
Gıda,"Konserve, Sos, HazırYemek",Konserve,Superfresh Superton 3x75 gr Ton Ayçiçekyağlı,"207,36 TL",PttAVM,https://cdn.cimri.io/market/88x88/superfresh-superton-3x75-gr-ton-aycicekyagli-_94463.jpg,,,,
Gıda,"Konserve, Sos, HazırYemek",Konserve,Dardanel 10x140 gr Ayçiçek Yağlı Ton Balığı,"682,56 TL",PttAVM,https://cdn.cimri.io/market/88x88/dardanel-10x140-gr-aycicek-yagli-ton-baligi-_1585505.jpg,193,24,0,11
